,PlaybackIndex,is_progressive,is_medium,is_total,is_slow,is_static,is_proximal_droplet,is_distal_droplet,is_earlytrack,is_hyperactive_mouse,is_rapid,is_motile,is_bent_tail,fid,experiment_media,VAP,VSL,ALH,LIN,BCF,VCL,WOB,STR,MAD,cluster_id,P_cluster_0,P_cluster_1,P_cluster_2,P_cluster_3,P_cluster_4,subtype_label,P_rapid_progressive,P_immotile,P_nonprogressive,P_progressive,P_erratic,tsne_1,tsne_2,P_0,P_1,P_2,P_3,P_4,drug_cluster,P_axis_byls,E_axis_byls,progressivity_res,erraticity_res,entropy,umap_1,umap_2
511,32,1,0,1,0,0,0,0,1,0,1,1,0,511,6,137.67,113.34,12.45,42.03,19.95,269.66,51.05,82.32,101.79603796273913,0,0.9999998555840219,0.0,1.4401362815678623e-07,4.023494821556505e-10,1.6836506526417865e-28,rapid_progressive,0.9999998555840219,0.0,1.4401362815678623e-07,4.023494821556505e-10,1.6836506526417865e-28,33.292053,1.9863434,0.9993743812564949,0.0,1.8515067308432272e-51,0.0005678411273282828,5.7777615942812595e-05,0,0.9632069119432147,0.1851844441753003,0.9999998559863714,4.4050219379873366e-30,0.019172834398635197,10.389832,8.033774
512,33,1,0,1,0,0,0,0,1,1,1,1,0,512,6,182.41,161.49,11.27,48.87,33.44,330.42,55.21,88.53,88.32043949030404,0,0.9999728336515514,0.0,7.1783368240100655e-19,2.7166348448279728e-05,1.2391502479070845e-89,rapid_progressive,0.9999728336515514,0.0,7.1783368240100655e-19,2.7166348448279728e-05,1.2391502479070845e-89,43.43566,-7.8189187,0.99999972153331,0.0,2.0357499785920483e-49,3.360844526113297e-28,1.2153473952294415e-08,0,1.0,0.07318443347004394,0.9999999999999997,0.0,-2.4424271235634495e-13,11.370032,9.354057
513,2,1,0,1,0,0,0,0,1,0,1,1,0,513,6,101.26,100.12,3.12,83.55,38.08,119.83,84.5,98.87,59.32508334589028,3,5.1526944480164897e-79,0.0,8.26669719348635e-11,0.9999999999173319,1.3258140950052362e-300,progressive,5.1526944480164897e-79,0.0,8.26669719348635e-11,0.9999999999173319,1.3258140950052362e-300,-2.1467428,-39.29853,2.499662698888822e-182,0.0,1.0,9.972581493152634e-60,0.0,2,1.0,0.1606464256598741,0.9999999999173319,0.0,1.999886040177246e-09,15.234158,3.4822106
514,3,1,0,1,0,0,0,0,1,0,1,1,0,514,6,127.3,115.96,7.36,58.18,29.92,199.32,63.87,91.09,83.9108716946198,3,2.8645312530329005e-08,0.0,4.803320169689424e-12,0.9999999713498835,2.0912864573548512e-60,progressive,2.8645312530329005e-08,0.0,4.803320169689424e-12,0.9999999713498835,2.0912864573548512e-60,19.188667,-26.988083,2.8858770237831595e-11,0.0,1.201969657683666e-05,9.641181734560127e-09,6.790109076529937e-55,6,0.9981189277775822,0.1012786387909482,0.9999999999951961,0.0,1.280776322653226e-10,13.376157,6.150421
515,4,0,0,1,0,0,0,0,0,1,1,1,0,515,6,120.12,55.23,12.42,18.01,24.15,306.72,39.16,45.98,90.58047345020381,0,0.9994380407451253,0.0,6.911177555587704e-14,1.557916496870876e-309,0.0005619592548064487,rapid_progressive,0.9994380407451253,0.0,6.911177555587704e-14,1.557916496870876e-309,0.0005619592548064487,16.326967,30.891996,5.451692917917039e-06,0.0,0.0,1.0734039662030677e-30,0.999994548307082,4,0.7710841262899344,0.49736613913264505,0.9994380407451253,0.00011185455067425301,2.927347021233053e-09,6.4339175,6.9411974
516,5,0,0,1,0,0,0,0,1,0,1,1,0,516,6,111.29,54.49,12.61,22.8,34.52,239.03,46.56,48.96,90.2777663642569,0,0.9887856945211007,0.0,0.005716977128596511,1.5252709147644044e-135,0.00549732835030217,rapid_progressive,0.9887856945211007,0.0,0.005716977128596511,1.5252709147644044e-135,0.00549732835030217,20.925026,17.809843,0.0009682375268387583,0.0,0.0,1.284863687806286e-06,0.9990135017817117,4,0.7249623518976149,0.4956803670987762,0.9887856945211007,0.0013592820733503135,0.6929553531777939,7.0176826,6.9622693
517,6,0,1,1,0,0,0,0,1,0,0,1,0,517,6,35.54,16.06,6.52,16.63,19.23,96.6,36.79,45.19,64.34762689732341,2,4.561418768339498e-22,0.0,0.9994600205923378,0.0,0.0005399794076623643,non_progressive,4.561418768339498e-22,0.0,0.9994600205923378,0.0,0.0005399794076623643,-14.517217,21.666018,4.300060697191936e-96,0.0,6.15404331108e-312,1.3848385570679081e-09,5.176099505029995e-07,5,0.47661771563378874,0.30425381139040353,4.561418768339498e-22,4.5734091780639735e-05,0.004602627612876132,6.0808315,3.0915751
518,7,0,0,1,0,0,0,0,0,0,1,1,0,518,6,124.87,90.01,9.34,42.71,30.46,210.76,59.25,72.08,82.91092599399302,0,0.9997771539520937,0.0,0.00022284604790385071,1.817146334827899e-15,8.20262684383337e-24,rapid_progressive,0.9997771539520937,0.0,0.00022284604790385071,1.817146334827899e-15,8.20262684383337e-24,16.783943,-6.9584064,0.010214421736597333,0.0,5.902757539417491e-72,0.9897855782302001,1.0136189095715288e-16,3,0.8756908330941209,0.25326591139578686,0.9997771539520954,0.0,2.1440967752441395e-10,11.304733,6.2483735
519,8,0,0,1,0,0,0,0,1,1,1,1,0,519,6,144.34,103.42,12.91,31.49,28.49,328.42,43.95,71.65,97.10287578102233,0,0.9999999999867626,0.0,1.3238191140708534e-11,1.278041151870498e-70,3.124798326897275e-25,rapid_progressive,0.9999999999867626,0.0,1.3238191140708534e-11,1.278041151870498e-70,3.124798326897275e-25,36.0908,8.800789,0.2016794967945672,0.0,3.7965598590546395e-206,1.7907569093340926e-05,0.7983025956363388,4,0.9508173502762947,0.3076186424168246,0.9999999999867626,1.172574061113743e-26,-3.2488862083495584e-13,9.361926,8.488037
520,9,1,0,1,0,0,0,0,1,0,1,1,0,520,6,136.62,109.73,9.06,51.72,27.62,212.14,64.4,80.32,69.89577745259695,0,0.9999939563752953,0.0,9.81974655337369e-07,5.061650050077693e-06,1.3745040191536255e-40,rapid_progressive,0.9999939563752953,0.0,9.81974655337369e-07,5.061650050077693e-06,1.3745040191536255e-40,23.740177,-21.133558,0.11974048383720029,0.0,9.121015414986031e-35,0.8755537262482261,1.8499731839390313e-29,3,0.9484445047259,0.17567289308497394,0.9999990180253454,0.0,0.443761266311538,12.922583,6.1061797
521,10,0,0,1,0,0,0,0,1,1,1,1,0,521,6,137.89,43.5,13.6,10.97,32.64,396.62,34.77,31.55,92.35728036802745,4,7.342250404817158e-12,0.0,1.6539051945757258e-40,0.0,0.9999999999926583,erratic,7.342250404817158e-12,0.0,1.6539051945757258e-40,0.0,0.9999999999926583,19.818941,33.138042,7.425565121935495e-82,0.0,0.0,2.987658251470158e-143,0.9999999999999991,4,0.8091104562013971,0.7159039797849203,7.342250404817158e-12,0.28601855169172136,-1.000088900581841e-12,6.4132476,7.1876287
522,11,1,0,1,0,0,0,0,0,0,1,1,0,522,6,125.04,113.99,8.55,51.57,37.14,221.03,56.57,91.16,94.08621610365988,3,3.54428035478321e-05,0.0,4.091019077863551e-11,0.9999645571555431,6.134909994826064e-40,progressive,3.54428035478321e-05,0.0,4.091019077863551e-11,0.9999645571555431,6.134909994826064e-40,27.998991,-13.548886,6.911028812054562e-06,0.0,1.909082465712171e-11,5.9432995610512755e-09,8.901489938079357e-28,6,0.9833200909447999,0.14283606705013713,0.999999999959091,0.0,1.0175140037625613e-09,12.214236,6.79109
523,12,0,0,1,0,0,0,0,0,1,1,1,0,523,6,166.26,92.29,12.48,28.53,31.98,323.46,51.4,55.51,87.77026110597335,0,0.9999997758041455,0.0,2.2419585491084055e-07,5.800325492053235e-307,6.749849321083831e-19,rapid_progressive,0.9999997758041455,0.0,2.2419585491084055e-07,5.800325492053235e-307,6.749849321083831e-19,28.492538,17.875645,3.926777981925857e-07,0.0,0.0,3.094977630684775e-32,0.9999996073219204,4,0.8796467911253889,0.41944477479348263,0.9999997758041455,3.9102968908786874e-20,8.101750712373816e-11,7.239343,7.6542034
524,13,1,0,1,0,0,0,0,0,1,1,1,0,524,6,122.89,106.66,12.21,38.88,31.49,274.34,44.8,86.79,98.89434575859772,0,0.999061660757653,0.0,1.5564288178788967e-08,0.0009383236780576436,1.686003934957438e-21,rapid_progressive,0.999061660757653,0.0,1.5564288178788967e-08,0.0009383236780576436,1.686003934957438e-21,30.666494,4.3584146,0.999145923919566,0.0,1.7389010792491317e-52,0.0006893923662510418,0.00016468368182118024,0,0.9620093972461636,0.2205097396148236,0.9999999844357107,5.0481627249284524e-23,0.00019915881356655793,10.005624,7.872106
525,14,0,0,1,0,0,0,0,1,1,1,1,0,525,6,155.92,109.41,14.87,29.84,21.37,366.69,42.52,70.17,88.19978611995367,0,0.9999999999999858,0.0,1.3879843399577315e-14,3.1225345001662003e-109,1.4001566988519987e-32,rapid_progressive,0.9999999999999858,0.0,1.3879843399577315e-14,3.1225345001662003e-109,1.4001566988519987e-32,35.98544,11.295117,1.1809825308071116e-05,0.0,8.332285564379621e-297,6.538153697907098e-09,0.9999881836365384,4,0.9839998462227204,0.3305127974425817,0.9999999999999858,1.429557003683091e-33,-1.0000610272429385e-12,9.384535,8.689329
526,15,1,0,1,0,0,0,0,0,0,1,1,0,526,6,141.61,122.65,8.7,52.39,35.08,234.1,60.49,86.61,84.41786048497868,3,0.2003009929577404,0.0,3.837211260778593e-10,0.7996990066585395,3.1311400491084977e-43,progressive,0.2003009929577404,0.0,3.837211260778593e-10,0.7996990066585395,3.1311400491084977e-43,30.312069,-17.562914,0.013048000165051124,0.0,1.6096880120446775e-18,1.2910241201165984e-08,4.89637517537822e-23,6,0.9938424453798378,0.1370022089276251,0.9999999996162799,0.0,1.0773867750857248e-08,12.779433,7.209511
527,16,1,0,1,0,0,0,0,1,1,1,1,0,527,6,184.78,163.19,14.07,43.99,27.62,370.93,49.82,88.32,84.49283932575747,0,0.9999999991711963,0.0,1.377648809591461e-18,8.288044329365967e-10,1.3689952251068493e-100,rapid_progressive,0.9999999991711963,0.0,1.377648809591461e-18,8.288044329365967e-10,1.3689952251068493e-100,44.14733,-5.7612486,0.9999999973560243,0.0,1.8674206999110836e-94,8.021752640448117e-24,2.6439764149089407e-09,0,1.0,0.1108383160451064,1.0000000000000007,0.0,3.52620249355137e-08,11.120588,9.366113
528,17,1,0,1,0,0,0,0,1,0,1,1,0,528,6,187.54,169.2,12.02,50.11,22.44,337.64,55.54,90.22,79.08859363935409,0,0.9969358721514744,0.0,5.43680907987991e-20,0.0030641278485261545,1.0762741132943246e-103,rapid_progressive,0.9969358721514744,0.0,5.43680907987991e-20,0.0030641278485261545,1.0762741132943246e-103,44.064728,-8.236156,0.9998926584977418,0.0,6.950679146481793e-44,2.2349850979640117e-32,4.7375426027315735e-09,0,1.0,0.021062264445926324,1.0000000000000004,0.0,-9.99598632233231e-13,11.407361,9.363732
529,18,1,0,1,0,0,0,0,0,1,1,1,0,529,6,101.69,86.04,11.48,29.01,27.29,296.57,34.29,84.61,99.53941486517223,0,0.9999999995840234,0.0,9.049430498453907e-16,7.045615469176862e-20,4.159751508971159e-10,rapid_progressive,0.9999999995840234,0.0,9.049430498453907e-16,7.045615469176862e-20,4.159751508971159e-10,17.071459,20.150694,0.8558782805354793,0.0,1.1003109071117032e-121,0.0005342893177963725,0.14358743014672265,0,0.9319385701234877,0.24369337296700821,0.9999999995840234,1.714044505746885e-11,3.054378900216209e-05,8.175693,6.6727977
530,19,1,0,1,0,0,0,0,1,0,1,1,0,530,6,165.17,154.2,6.9,68.6,47.18,224.77,73.48,93.36,74.13343868550035,3,4.5281215771467996e-11,0.0,1.701466987532356e-23,0.9999999999547171,2.8379710966423602e-96,progressive,4.5281215771467996e-11,0.0,1.701466987532356e-23,0.9999999999547171,2.8379710966423602e-96,37.07377,-21.771004,1.7524135377657287e-11,0.0,0.11256890594337358,9.845031945294466e-22,2.1229872623724393e-62,6,1.0,0.06894096947887003,0.9999999999999983,0.0,-1.0000889001117084e-12,13.880007,7.0011826
531,20,1,0,1,0,0,0,0,1,0,1,1,0,531,6,98.59,88.27,9.93,43.21,35.36,204.27,48.26,89.54,93.58050888756263,3,0.001226080117109139,0.0,1.131290441071885e-06,0.9987727885924506,1.935485055886569e-21,progressive,0.001226080117109139,0.0,1.131290441071885e-06,0.9987727885924506,1.935485055886569e-21,12.61971,-1.2113817,0.00046317817282502823,0.0,5.434050325428803e-15,0.0003712526266220598,7.309458810298065e-19,6,0.9008791943763959,0.2223234517121601,0.9999988687095597,7.439986253513503e-23,1.6640102213122955e-05,10.266342,5.331538
532,21,1,0,1,0,0,0,0,1,1,1,1,0,532,6,206.97,187.98,12.87,45.26,25.65,415.34,49.83,90.82,94.41228445662037,0,0.9999999999999636,0.0,3.839175398207227e-27,3.6011957180393364e-14,3.4325270656126976e-160,rapid_progressive,0.9999999999999636,0.0,3.839175398207227e-27,3.6011957180393364e-14,3.4325270656126976e-160,45.55655,-6.196877,1.0,0.0,5.413936219273274e-127,4.307210454736107e-40,3.9534088146932806e-17,0,1.0,0.0,0.9999999999999996,0.0,2.0413907234860394e-12,11.137481,9.424039
533,22,1,0,1,0,0,0,0,0,1,1,1,0,533,6,170.11,150.7,12.43,46.87,31.98,321.49,52.91,88.59,88.42184546730238,0,0.9989867844239192,0.0,1.78927327153461e-15,0.0010132155760776294,2.3953291652070315e-71,rapid_progressive,0.9989867844239192,0.0,1.78927327153461e-15,0.0010132155760776294,2.3953291652070315e-71,42.125935,-7.42361,0.9999994087493753,0.0,7.715187690884582e-51,3.017900907666168e-20,3.743864461804219e-07,0,1.0,0.11967576639750722,0.9999999999999968,0.0,4.776402729698997e-11,11.361014,9.307886
534,23,0,0,1,0,0,0,0,0,0,1,1,0,534,6,92.72,69.05,11.04,26.26,29.39,262.98,35.26,74.47,90.95973314165998,0,0.9999840012627619,0.0,5.256509736078466e-11,6.532517579913211e-42,1.5998684672865575e-05,rapid_progressive,0.9999840012627619,0.0,5.256509736078466e-11,6.532517579913211e-42,1.5998684672865575e-05,13.837284,16.98268,0.6566667922612254,0.0,1.2793518939925557e-105,0.13282907457672755,0.2105041331620481,0,0.8370815711206216,0.31533573020492117,0.9999840012627619,1.5494187568124592e-06,4.476917182411766e-05,8.047357,6.152299
535,24,0,0,1,0,0,0,0,1,1,1,1,0,535,6,123.25,45.01,11.39,15.79,34.91,284.98,43.25,36.52,90.21374324913629,0,0.9703598519792309,0.0,1.229024169505617e-10,0.0,0.029640147897866804,rapid_progressive,0.9703598519792309,0.0,1.229024169505617e-10,0.0,0.029640147897866804,15.372337,31.276388,6.03154373333041e-05,0.0,0.0,6.946712572017815e-37,0.9999396845624553,4,0.7083975906106474,0.5688907885997991,0.9703598519792309,0.005490068530163834,8.417580428557252e-08,6.344206,6.845439
536,25,1,0,1,0,0,0,0,1,0,1,1,0,536,6,115.8,100.01,11.24,40.24,27.2,248.51,46.6,86.37,85.84745715269672,0,0.912614659299913,0.0,4.624113020929814e-07,0.08738487828878486,1.0242261437610585e-18,rapid_progressive,0.912614659299913,0.0,4.624113020929814e-07,0.08738487828878486,1.0242261437610585e-18,22.703108,0.09554266,0.9904267915266344,0.0,1.0775210923346263e-32,0.008954326039437792,7.092643972556082e-07,0,0.9313173093169718,0.20227901921840516,0.9999995375886979,2.3909150915807102e-20,6.958171731541834e-05,10.312022,6.749999
537,26,1,0,1,0,0,0,0,0,0,1,1,0,537,6,130.29,124.74,8.69,56.61,39.2,220.33,59.13,95.74,84.95936921676382,3,7.00661242338779e-07,0.0,3.184867173786787e-13,0.9999992993384378,5.496401803045078e-51,progressive,7.00661242338779e-07,0.0,3.184867173786787e-13,0.9999992993384378,5.496401803045078e-51,28.877745,-17.592936,1.0912722082177285e-07,0.0,1.0690028054772804e-08,4.976079893497029e-12,1.73285094948848e-36,6,1.0,0.1204632561336208,0.9999999999996801,0.0,8.030607681369252e-12,12.746787,6.912735
538,27,0,0,1,0,0,0,0,0,0,1,1,0,538,6,93.62,9.92,10.31,5.13,44.09,193.38,48.41,10.6,73.73659130119023,4,8.374832746950029e-27,0.0,5.370087130158544e-06,0.0,0.9999946299128698,erratic,8.374832746950029e-27,0.0,5.370087130158544e-06,0.0,0.9999946299128698,-4.613412,28.860521,7.419802631172928e-66,0.0,0.0,2.3846456969136573e-12,1.666262833919608e-11,7,0.4825785853653022,0.6672780731916736,8.374832746950029e-27,0.25600626435642965,7.053428670474434e-05,5.7125463,4.6293178
539,28,0,0,1,0,0,0,0,1,1,1,1,0,539,6,188.99,122.94,13.12,28.24,17.1,435.4,43.4,65.05,113.44255602272052,0,1.0,0.0,2.5049141963322468e-22,9.3348929117715e-311,6.286885576231549e-49,rapid_progressive,1.0,0.0,2.5049141963322468e-22,9.3348929117715e-311,6.286885576231549e-49,39.271824,10.653813,2.076702662643496e-25,0.0,0.0,3.062597933639985e-33,1.0,4,1.0,0.2907209430314529,1.0,0.0,-1.0000889005817717e-12,9.853712,8.945419
540,30,0,0,1,0,0,0,0,0,1,1,1,0,540,6,113.81,27.72,15.3,9.88,28.23,280.54,40.57,24.36,86.03506772073982,4,0.026449565875919373,0.0,1.7252058183444314e-11,0.0,0.9735504341068277,erratic,0.026449565875919373,0.0,1.7252058183444314e-11,0.0,0.9735504341068277,10.839025,35.46995,4.7010779759293595e-06,0.0,0.0,3.4262837602079293e-53,0.9999853163339968,4,0.6268606820432487,0.7140046604652669,0.026449565875919373,0.4549759883348703,4.544483282404365e-10,5.7013326,6.2408233
541,31,1,0,1,0,0,0,0,1,1,1,1,0,541,6,165.73,138.81,16.02,38.02,28.42,365.08,45.4,83.76,82.79422377207183,0,0.9999999999999787,0.0,2.1019396798318375e-14,3.805781000185261e-21,9.973581554737641e-63,rapid_progressive,0.9999999999999787,0.0,2.1019396798318375e-14,3.805781000185261e-21,9.973581554737641e-63,42.973038,-3.6061249,0.9996828589565386,0.0,4.215863643807359e-133,1.357583621178688e-08,0.000317127467625875,0,1.0,0.24298039288428566,0.9999999999999787,5.135737977689873e-64,2.991918763602581e-06,10.712847,9.210343
542,32,0,0,1,0,0,0,0,1,1,1,1,0,542,6,146.34,72.22,14.03,22.19,31.91,325.52,44.96,49.35,77.39641530096118,0,0.9999999779864235,0.0,2.6461494083659594e-09,0.0,1.9367427854191905e-08,rapid_progressive,0.9999999779864235,0.0,2.6461494083659594e-09,0.0,1.9367427854191905e-08,28.020742,19.964926,3.4677352957938015e-11,0.0,0.0,1.3595506980565406e-36,0.999999999965322,4,0.824082445178193,0.5291817043482769,0.9999999779864235,4.253148177562853e-09,0.36733390548257083,6.96054,7.5786095
543,1,1,0,1,0,0,0,0,1,0,1,1,0,543,6,91.2,79.78,8.85,33.84,33.66,235.74,38.69,87.48,105.54965179325794,0,0.9994444593740937,0.0,2.1753861050843768e-07,0.0005552195855221622,1.0350177493190019e-07,rapid_progressive,0.9994444593740937,0.0,2.1753861050843768e-07,0.0005552195855221622,1.0350177493190019e-07,14.53461,13.019918,0.26110826690637945,0.0,8.169983048656347e-43,0.7386359011668485,0.0002557241451866749,3,0.8844783639792242,0.2045718762450688,0.9999996789596158,0.0,0.005249827054206916,8.554385,6.0035353
544,2,1,0,1,0,0,0,0,1,0,1,1,0,544,6,132.03,121.6,10.31,56.58,38.08,214.9,61.44,92.1,85.35339841813567,3,2.0604191393991074e-06,0.0,2.2200271900489104e-12,0.9999979395786392,4.396264022800507e-52,progressive,2.0604191393991074e-06,0.0,2.2200271900489104e-12,0.9999979395786392,4.396264022800507e-52,28.35471,-17.20793,6.242847282617508e-08,0.0,5.1823896036605655e-08,3.7386038381410036e-10,1.3140993957107077e-40,6,1.0,0.17499116815053853,0.9999999999977787,0.0,5.996568297513148e-11,12.6083975,6.9902635
545,3,1,0,1,0,0,0,0,0,0,1,1,0,545,6,129.53,115.21,11.18,53.39,36.11,215.77,60.03,88.94,77.28635507982892,3,0.00029154784891687014,0.0,4.070598800518612e-10,0.9997084517440216,2.2616285702730532e-43,progressive,0.00029154784891687014,0.0,4.070598800518612e-10,0.9997084517440216,2.2616285702730532e-43,26.003159,-16.760935,1.3529788735285702e-05,0.0,6.8286930475610885e-12,1.3712538778431604e-07,1.8318923487271167e-33,6,0.9762544142102314,0.2108118054801046,0.9999999995929384,4.918268029411739e-45,9.209101312961233e-09,12.312979,6.8197427
546,4,1,0,1,0,0,0,0,1,0,1,1,0,546,6,156.21,133.53,11.74,50.9,7.48,262.33,59.55,85.48,51.65518261386786,0,0.9999989784535521,0.0,1.0910784782768454e-09,1.0204553693080466e-06,3.155643957860141e-48,rapid_progressive,0.9999989784535521,0.0,1.0910784782768454e-09,1.0204553693080466e-06,3.155643957860141e-48,32.923996,-21.83539,0.9999967890205019,0.0,3.4148533857764793e-29,5.568842246520425e-10,5.033706461862647e-13,0,1.0,0.07838754425573013,0.9999999989089214,0.0,0.00837509862794231,13.211735,7.1581426
547,5,0,0,1,0,0,0,0,0,0,1,1,0,547,6,109.57,18.62,10.94,7.41,43.04,251.23,43.61,16.99,80.63485324045223,4,5.070917407630297e-05,0.0,1.8285692728899772e-11,0.0,0.9999492908076375,erratic,5.070917407630297e-05,0.0,1.8285692728899772e-11,0.0,0.9999492908076375,8.505713,36.79685,2.9446623679627034e-07,0.0,0.0,5.9529849912442965e-36,0.9365102061967995,4,0.5673678619950213,0.6990499821313303,5.070917407630297e-05,0.256467063349018,4.684469654200835e-10,5.5365443,5.951434
548,6,1,0,1,0,0,0,0,1,1,1,1,0,548,6,141.49,122.65,12.75,41.32,28.05,296.85,47.67,86.68,92.89721177820003,0,0.9999300077909097,0.0,1.5026681670821618e-10,6.999205882204625e-05,5.8088097245182816e-36,rapid_progressive,0.9999300077909097,0.0,1.5026681670821618e-10,6.999205882204625e-05,5.8088097245182816e-36,34.53681,4.060938,0.9998561102845568,0.0,1.0238042592988665e-57,3.0633625972694555e-07,0.00014358337879411126,0,1.0,0.18540754246805854,0.9999999998497318,0.0,3.0167231422314903e-05,10.296244,8.330782
549,7,1,0,1,0,0,0,0,0,0,1,1,0,549,6,87.51,78.04,5.45,49.86,22.85,156.52,55.91,89.18,95.00361417762937,3,5.27296445853257e-07,0.0,2.3212711738633895e-05,0.9999762599918157,2.2666855039284617e-51,progressive,5.27296445853257e-07,0.0,2.3212711738633895e-05,0.9999762599918157,2.2666855039284617e-51,-0.8094031,-7.761691,1.770167794425069e-07,0.0,0.02667360256564731,0.0011130418185365944,6.172484873290166e-52,6,0.889506975289627,0.11538259089311058,0.9999767872882616,0.0,0.0002709110193082851,11.005972,3.6221826
550,8,0,0,1,0,0,0,0,1,0,1,1,0,550,6,82.28,60.37,10.63,22.9,29.92,263.65,31.21,73.37,100.08695562530195,0,0.9990265305771856,0.0,2.6172566269488478e-14,3.818742416116817e-61,0.000973469422788978,rapid_progressive,0.9990265305771856,0.0,2.6172566269488478e-14,3.818742416116817e-61,0.000973469422788978,11.303749,20.942919,0.6185770524552396,0.0,1.0876098693446506e-130,0.015176327476093685,0.36624662006866676,0,0.8169579178589512,0.3277304302918331,0.9990265305771856,9.85743481693034e-05,6.792903403186854e-10,7.341059,5.975086
551,9,1,0,1,0,0,0,0,1,1,1,1,0,551,6,119.23,101.13,15.79,33.58,21.28,301.15,39.59,84.82,76.7073804274765,0,0.9999999996908713,0.0,3.0649334065647616e-10,2.6343572230987465e-12,4.516641270834291e-19,rapid_progressive,0.9999999996908713,0.0,3.0649334065647616e-10,2.6343572230987465e-12,4.516641270834291e-19,31.941751,10.1364975,0.9600512636610465,0.0,5.0861227751235775e-96,0.004552081179178451,0.03539665515977479,0,0.9523500539127232,0.287705622356016,0.9999999996935056,1.0326546023757524e-19,0.0490933869684601,9.160402,7.9799185
552,10,0,0,1,0,0,0,0,1,1,1,1,0,552,6,127.1,90.11,12.34,32.86,30.62,274.2,46.35,70.9,96.71374786479602,0,0.9999987502819707,0.0,1.2497180267879e-06,1.702281427851806e-44,3.0258772487075822e-15,rapid_progressive,0.9999987502819707,0.0,1.2497180267879e-06,1.702281427851806e-44,3.0258772487075822e-15,27.334223,12.147947,0.9876992181502228,0.0,2.838694300751399e-136,0.0014182535875138112,0.01088252826226231,0,0.885201561471606,0.32344467533425114,0.9999987502819707,2.8051915714013968e-16,5.045434486934199e-08,8.908831,7.7413254
553,11,1,0,1,0,0,0,0,1,0,1,1,0,553,6,158.64,126.96,9.67,52.76,14.96,240.63,65.92,80.03,64.8111882845989,0,0.9999999999596572,0.0,4.0343343295287734e-11,6.738587673718886e-22,2.5503325693865382e-48,rapid_progressive,0.9999999999596572,0.0,4.0343343295287734e-11,6.738587673718886e-22,2.5503325693865382e-48,31.893126,-21.923418,0.9999996833714264,0.0,8.118508867397191e-67,3.1662857284594933e-07,1.3262009304504193e-20,0,0.9845900747337357,0.10109309029440776,0.9999999999596572,0.0,4.292264858726484e-10,13.269125,7.1117654
554,12,0,0,1,0,0,0,0,0,1,1,1,0,554,6,130.51,99.41,13.36,32.39,29.92,306.89,42.53,76.17,98.67429142033875,0,0.9999999995544151,0.0,4.455866263514138e-10,2.5893191633226356e-33,4.549434227327722e-20,rapid_progressive,0.9999999995544151,0.0,4.455866263514138e-10,2.5893191633226356e-33,4.549434227327722e-20,29.606571,10.936221,0.8994802209707458,0.0,9.831888145518594e-129,0.008068195892151641,0.09245158313710429,0,0.9392970315638314,0.30552735470188597,0.9999999995544151,4.2199394795530984e-21,2.4489196724254683e-09,9.094912,7.9929566
555,13,0,1,1,0,0,0,0,0,0,0,1,0,555,6,49.42,18.41,8.37,15.1,55.71,121.9,40.54,37.26,84.09545180431148,2,1.2645971322591417e-24,0.0,0.5742526025710172,0.0,0.42574739742898227,non_progressive,1.2645971322591417e-24,0.0,0.5742526025710172,0.0,0.42574739742898227,-11.144865,26.7969,4.462188686385658e-80,0.0,0.0,9.300810091360641e-11,5.954722666764898e-06,5,0.4998428300163893,0.513556212014654,1.2645971322591417e-24,0.07033443862175646,0.6820793899279833,5.6179786,3.7946908
556,14,1,0,1,0,0,0,0,0,0,1,1,0,556,6,111.45,91.46,12.91,35.79,26.82,255.53,43.62,82.06,81.74346017545847,0,0.9999988071819255,0.0,1.1414999160336815e-06,5.13180869149732e-08,7.103683740887447e-14,rapid_progressive,0.9999988071819255,0.0,1.1414999160336815e-06,5.13180869149732e-08,7.103683740887447e-14,20.069319,6.678688,0.9031631590218341,0.0,5.686622486178806e-51,0.09662201396492819,0.0002148270132341641,0,0.899635202033757,0.27300247770288094,0.9999988585000124,9.757264712613961e-15,0.17743486399577055,9.437636,6.638042
557,15,1,0,1,0,0,0,0,0,1,1,1,0,557,6,136.86,113.06,14.09,34.81,26.71,324.77,42.14,82.61,83.29739050973271,0,0.9999999999981206,0.0,1.87792401637749e-12,1.5067209134264533e-17,4.468571254249963e-30,rapid_progressive,0.9999999999981206,0.0,1.87792401637749e-12,1.5067209134264533e-17,4.468571254249963e-30,33.94302,9.047197,0.9456595043060354,0.0,8.002903521068713e-111,0.0009983360289667876,0.0533421596649977,0,0.9909233219035314,0.25513548780774314,0.9999999999981206,3.1659952265809147e-31,0.00010216156261035717,9.469291,8.471953
558,16,0,0,1,0,0,0,0,0,1,1,1,0,558,6,106.89,45.33,13.39,15.65,46.43,289.65,36.9,42.41,83.27958302856983,4,0.020250855352006412,0.0,8.995441578921791e-13,0.0,0.9797491446470943,erratic,0.020250855352006412,0.0,8.995441578921791e-13,0.0,0.9797491446470943,13.52006,32.10476,3.207110218873061e-07,0.0,0.0,3.524305260795095e-27,0.9999996789650538,4,0.7219240027755394,0.6327475458495285,0.020250855352006412,0.28975113747190623,2.4689101680429597e-11,6.2063117,6.6022863
