,PlaybackIndex,is_distal_droplet,is_total,is_progressive,is_slow,is_medium,is_proximal_droplet,is_hyperactive_mouse,is_motile,is_static,is_bent_tail,is_rapid,is_earlytrack,fid,VAP,VSL,ALH,LIN,BCF,VCL,WOB,STR,MAD,cluster_id,P_cluster_0,P_cluster_1,P_cluster_2,P_cluster_3,P_cluster_4,subtype_label,P_rapid_progressive,P_immotile,P_nonprogressive,P_progressive,P_erratic,tsne_1,tsne_2,P_axis_byls,E_axis_byls,progressivity_res,erraticity_res,entropy
1632,9,0,1,0,0,0,0,0,0,1,0,0,0,1632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.29332728045168,1,0.0,1.0,2.7443493610351056e-43,0.0,1.2137122298062187e-77,immotile,0.0,1.0,2.7443493610351056e-43,0.0,1.2137122298062187e-77,-58.83389,-11.975476,0.0,0.18386091725990208,0.0,0.0,-1.000088900581841e-12
1633,10,0,1,0,0,0,0,0,0,1,0,0,0,1633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.50038826396099,1,0.0,1.0,5.678714809878632e-43,0.0,1.5854599501230678e-79,immotile,0.0,1.0,5.678714809878632e-43,0.0,1.5854599501230678e-79,-50.798553,-25.71883,0.0,0.18670850435203631,0.0,0.0,-1.000088900581841e-12
1634,11,0,1,0,0,0,0,0,0,1,0,0,0,1634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.54198935926433,1,0.0,1.0,9.293838691220605e-43,0.0,1.6088221010456751e-84,immotile,0.0,1.0,9.293838691220605e-43,0.0,1.6088221010456751e-84,-45.203007,-33.3536,0.0,0.19321802573922178,0.0,0.0,-1.000088900581841e-12
1635,12,0,1,0,0,0,0,0,0,1,0,0,0,1635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.6053032219306,1,0.0,1.0,4.833023453367685e-43,0.0,5.1750448750101624e-79,immotile,0.0,1.0,4.833023453367685e-43,0.0,5.1750448750101624e-79,-53.1873,-23.486372,0.0,0.18595877472618774,0.0,0.0,-1.000088900581841e-12
1636,13,0,1,0,0,0,0,0,0,1,0,0,0,1636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.50822430664815,1,0.0,1.0,8.391690280280019e-44,0.0,9.504400329403396e-76,immotile,0.0,1.0,8.391690280280019e-44,0.0,9.504400329403396e-76,-64.82177,9.092808,0.0,0.18066997646532498,0.0,0.0,-1.000088900581841e-12
1637,14,0,1,0,0,0,0,0,0,1,0,0,0,1637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.06815775548314,1,0.0,1.0,4.709515673174763e-43,0.0,6.15765081691857e-79,immotile,0.0,1.0,4.709515673174763e-43,0.0,6.15765081691857e-79,-53.62851,-22.95167,0.0,0.18584701135715506,0.0,0.0,-1.000088900581841e-12
1638,15,0,1,0,0,0,0,0,0,1,0,0,0,1638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.28131434615294,1,0.0,1.0,4.968605853061964e-44,0.0,4.0317280620392205e-75,immotile,0.0,1.0,4.968605853061964e-44,0.0,4.0317280620392205e-75,-64.27793,15.258193,0.0,0.17951744022587848,0.0,0.0,-1.000088900581841e-12
1639,16,0,1,0,0,0,0,0,0,1,0,0,0,1639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.90687151685643,1,0.0,1.0,2.824438093046319e-43,0.0,1.0599291407891752e-77,immotile,0.0,1.0,2.824438093046319e-43,0.0,1.0599291407891752e-77,-58.636497,-12.801325,0.0,0.1839542329670855,0.0,0.0,-1.000088900581841e-12
1640,17,0,1,0,0,0,0,0,0,1,0,0,0,1640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.83303371136537,1,0.0,1.0,3.2545101435689925e-44,0.0,1.1298710661711914e-74,immotile,0.0,1.0,3.2545101435689925e-44,0.0,1.1298710661711914e-74,-62.615612,18.473827,0.0,0.1786598227816502,0.0,0.0,-1.000088900581841e-12
1641,18,0,1,0,0,0,0,0,0,1,0,0,0,1641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.77915890490394,1,0.0,1.0,1.1067127786512654e-43,0.0,4.0331433848567175e-76,immotile,0.0,1.0,1.1067127786512654e-43,0.0,4.0331433848567175e-76,-64.65984,4.8994646,0.0,0.18132895141641478,0.0,0.0,-1.000088900581841e-12
1642,19,0,1,0,0,0,0,0,0,1,0,0,0,1642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.03916245671043,1,0.0,1.0,8.810934512025669e-44,0.0,8.215528207697005e-76,immotile,0.0,1.0,8.810934512025669e-44,0.0,8.215528207697005e-76,-65.40883,8.552853,0.0,0.18078323868667856,0.0,0.0,-1.000088900581841e-12
1643,20,0,1,0,0,0,0,0,0,1,0,0,0,1643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.160665102098626,1,0.0,1.0,8.880872238546417e-43,0.0,7.057151570090745e-82,immotile,0.0,1.0,8.880872238546417e-43,0.0,7.057151570090745e-82,-46.829697,-31.183432,0.0,0.18992958634315368,0.0,0.0,-1.000088900581841e-12
1644,21,0,1,0,0,0,0,0,0,1,0,0,0,1644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.61444074475415,1,0.0,1.0,6.470460409773394e-43,0.0,5.143504053099512e-80,immotile,0.0,1.0,6.470460409773394e-43,0.0,5.143504053099512e-80,-49.766865,-27.822521,0.0,0.1874053609110992,0.0,0.0,-1.000088900581841e-12
1645,22,0,1,0,0,0,0,0,0,1,0,0,0,1645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.66465092765263,1,0.0,1.0,1.0055404124836806e-44,0.0,1.2415062730273205e-73,immotile,0.0,1.0,1.0055404124836806e-44,0.0,1.2415062730273205e-73,-60.625053,24.242237,0.0,0.17652729253176058,0.0,0.0,-1.000088900581841e-12
1646,23,0,1,0,0,0,0,0,0,1,0,0,0,1646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.80322613000443,1,0.0,1.0,2.081265325341008e-43,0.0,4.069246913217855e-77,immotile,0.0,1.0,2.081265325341008e-43,0.0,4.069246913217855e-77,-61.216442,-6.137739,0.0,0.18301339802447597,0.0,0.0,-1.000088900581841e-12
1647,24,0,1,0,0,0,0,0,0,1,0,0,0,1647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.27576174762854,1,0.0,1.0,1.6846987522424375e-43,0.0,9.330442435063077e-77,immotile,0.0,1.0,1.6846987522424375e-43,0.0,9.330442435063077e-77,-62.016777,-1.8663329,0.0,0.18241636614805032,0.0,0.0,-1.000088900581841e-12
1648,25,0,1,0,0,1,0,0,1,0,0,0,0,1648,13.84,4.07,1.41,15.97,44.88,25.46,54.34,29.4,62.909762958353106,2,1.5573806361134366e-134,0.0,1.0,0.0,3.779134701524213e-19,non_progressive,1.5573806361134366e-134,0.0,1.0,0.0,3.779134701524213e-19,-18.859827,24.527193,0.4342330807002446,0.2772890794450079,1.5573806361134366e-134,0.0,-1.00007845844691e-12
1649,1,0,1,0,0,0,0,0,0,1,0,0,0,1649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.44325358724988,1,0.0,1.0,1.259581591888007e-43,0.0,2.629283200880709e-76,immotile,0.0,1.0,1.259581591888007e-43,0.0,2.629283200880709e-76,-64.43236,2.773824,0.0,0.1816515263685574,0.0,0.0,-1.000088900581841e-12
1650,2,0,1,0,0,0,0,0,0,1,0,0,0,1650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.327159178246,1,0.0,1.0,2.1643187157491477e-43,0.0,3.460996139973005e-77,immotile,0.0,1.0,2.1643187157491477e-43,0.0,3.460996139973005e-77,-61.285515,-7.1876783,0.0,0.1831283517357538,0.0,0.0,-1.000088900581841e-12
1651,3,0,1,0,0,0,0,0,0,1,0,0,0,1651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.53285928518166,1,0.0,1.0,9.281867534859536e-44,0.0,7.014499036052824e-76,immotile,0.0,1.0,9.281867534859536e-44,0.0,7.014499036052824e-76,-64.87886,7.5241337,0.0,0.18090549339976883,0.0,0.0,-1.000088900581841e-12
1652,4,0,1,0,0,0,0,0,0,1,0,0,0,1652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.34223015554582,1,0.0,1.0,2.1616561720828134e-43,0.0,3.478817118659992e-77,immotile,0.0,1.0,2.1616561720828134e-43,0.0,3.478817118659992e-77,-60.869186,-6.912425,0.0,0.1831247126157376,0.0,0.0,-1.000088900581841e-12
1653,5,0,1,0,0,0,0,0,0,1,0,0,0,1653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.66666487561501,1,0.0,1.0,7.252247599521343e-43,0.0,1.5870140185364093e-80,immotile,0.0,1.0,7.252247599521343e-43,0.0,1.5870140185364093e-80,-49.134636,-29.480457,0.0,0.18811714687927286,0.0,0.0,-1.000088900581841e-12
1654,6,0,1,0,0,0,0,0,0,1,0,0,0,1654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.83215126642935,1,0.0,1.0,2.840081015342831e-43,0.0,1.0324709006362165e-77,immotile,0.0,1.0,2.840081015342831e-43,0.0,1.0324709006362165e-77,-59.107536,-13.177356,0.0,0.18397227532449442,0.0,0.0,-1.000088900581841e-12
1655,7,0,1,0,0,0,0,0,0,1,0,0,0,1655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.88449655106048,1,0.0,1.0,1.7435961614727533e-43,0.0,8.192345657871724e-77,immotile,0.0,1.0,1.7435961614727533e-43,0.0,8.192345657871724e-77,-62.67408,-2.8736396,0.0,0.1825108431670352,0.0,0.0,-1.000088900581841e-12
1656,8,0,1,0,0,0,0,0,0,1,0,0,0,1656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.77675613619424,1,0.0,1.0,2.4498352871420373e-43,0.0,2.0330479115919056e-77,immotile,0.0,1.0,2.4498352871420373e-43,0.0,2.0330479115919056e-77,-59.422527,-9.324045,0.0,0.1835027204731804,0.0,0.0,-1.000088900581841e-12
1657,9,0,1,0,0,0,0,0,0,1,0,0,0,1657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.70313574585143,1,0.0,1.0,2.6609281752439114e-43,0.0,1.4005401228546404e-77,immotile,0.0,1.0,2.6609281752439114e-43,0.0,1.4005401228546404e-77,-58.756084,-11.191193,0.0,0.1837619626825327,0.0,0.0,-1.000088900581841e-12
1658,10,0,1,0,0,0,0,0,0,1,0,0,0,1658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.36318854113254,1,0.0,1.0,7.66845008179454e-44,0.0,1.237480390321678e-75,immotile,0.0,1.0,7.66845008179454e-44,0.0,1.237480390321678e-75,-65.33806,10.530953,0.0,0.18046353215869793,0.0,0.0,-1.000088900581841e-12
1659,11,0,1,0,0,0,0,0,0,1,0,0,0,1659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.66667474620714,1,0.0,1.0,9.155517669156291e-44,0.0,7.314263742873174e-76,immotile,0.0,1.0,9.155517669156291e-44,0.0,7.314263742873174e-76,-65.278885,7.84927,0.0,0.18087318159191404,0.0,0.0,-1.000088900581841e-12
1660,12,0,1,0,0,0,0,0,0,1,0,0,0,1660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.85720556292965,1,0.0,1.0,1.7477579387300142e-43,0.0,8.118209742482248e-77,immotile,0.0,1.0,1.7477579387300142e-43,0.0,8.118209742482248e-77,-63.021374,-3.0692792,0.0,0.18251743299722292,0.0,0.0,-1.000088900581841e-12
1661,13,0,1,0,0,0,0,0,0,1,0,0,0,1661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.65754076344687,1,0.0,1.0,9.051494714059378e-43,0.0,6.632852506104155e-85,immotile,0.0,1.0,9.051494714059378e-43,0.0,6.632852506104155e-85,-45.768494,-34.214745,0.0,0.193673054929972,0.0,0.0,-1.000088900581841e-12
1662,14,0,1,0,0,0,0,0,0,1,0,0,0,1662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.03645173408509,1,0.0,1.0,7.938713678461197e-44,0.0,1.1190528304309368e-75,immotile,0.0,1.0,7.938713678461197e-44,0.0,1.1190528304309368e-75,-65.520256,9.904762,0.0,0.18054242780235155,0.0,0.0,-1.000088900581841e-12
1663,15,0,1,0,0,0,0,0,0,1,0,0,0,1663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.53393055421138,1,0.0,1.0,5.394852879540664e-43,0.0,2.358193784275199e-79,immotile,0.0,1.0,5.394852879540664e-43,0.0,2.358193784275199e-79,-51.19953,-24.947477,0.0,0.18645893961836169,0.0,0.0,-1.000088900581841e-12
1664,16,0,1,0,0,0,0,0,0,1,0,0,0,1664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.10917136919738,1,0.0,1.0,7.877913397905106e-44,0.0,1.1444215447892168e-75,immotile,0.0,1.0,7.877913397905106e-44,0.0,1.1444215447892168e-75,-63.7704,9.922376,0.0,0.18052486852438013,0.0,0.0,-1.000088900581841e-12
1665,17,0,1,0,0,0,0,0,0,1,0,0,0,1665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.4715868016622,1,0.0,1.0,3.840346230515937e-44,0.0,7.646089552047654e-75,immotile,0.0,1.0,3.840346230515937e-44,0.0,7.646089552047654e-75,-63.049053,17.020203,0.0,0.17898856514530323,0.0,0.0,-1.000088900581841e-12
1666,18,0,1,0,0,0,0,0,0,1,0,0,0,1666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.02911108538223,1,0.0,1.0,5.259464229024366e-43,0.0,2.8489963115035704e-79,immotile,0.0,1.0,5.259464229024366e-43,0.0,2.8489963115035704e-79,-52.46845,-25.13253,0.0,0.18633937063840963,0.0,0.0,-1.000088900581841e-12
1667,19,0,1,0,0,0,0,0,0,1,0,0,0,1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.11629916781074,1,0.0,1.0,5.235682473793446e-43,0.0,2.9452102327389154e-79,immotile,0.0,1.0,5.235682473793446e-43,0.0,2.9452102327389154e-79,-51.278156,-24.234123,0.0,0.18631831773058366,0.0,0.0,-1.000088900581841e-12
1668,20,0,1,0,0,0,0,0,0,1,0,0,0,1668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.73156823276841,1,0.0,1.0,6.165292468839565e-43,0.0,7.976388760513558e-80,immotile,0.0,1.0,6.165292468839565e-43,0.0,7.976388760513558e-80,-50.579784,-27.27866,0.0,0.18713561324169387,0.0,0.0,-1.000088900581841e-12
1669,21,0,1,0,0,0,0,0,0,1,0,0,0,1669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.97552153207214,1,0.0,1.0,4.734161193728008e-43,0.0,5.947394785352562e-79,immotile,0.0,1.0,4.734161193728008e-43,0.0,5.947394785352562e-79,-52.762314,-22.538195,0.0,0.18586937980268678,0.0,0.0,-1.000088900581841e-12
1670,22,0,1,0,0,0,0,0,0,1,0,0,0,1670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.47949847691645,1,0.0,1.0,3.131949253305963e-43,0.0,6.401077647699651e-78,immotile,0.0,1.0,3.131949253305963e-43,0.0,6.401077647699651e-78,-58.001823,-15.22354,0.0,0.18429889421213305,0.0,0.0,-1.000088900581841e-12
1671,23,0,1,0,0,0,0,0,0,1,0,0,0,1671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.05348846884961,1,0.0,1.0,1.2621531467706312e-44,0.0,8.160231139602231e-74,immotile,0.0,1.0,1.2621531467706312e-44,0.0,8.160231139602231e-74,-60.761417,23.318262,0.0,0.17691633256788758,0.0,0.0,-1.000088900581841e-12
1672,24,0,1,0,0,0,0,0,0,1,0,0,0,1672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.1022802842512,1,0.0,1.0,7.883658952402039e-44,0.0,1.141993864441894e-75,immotile,0.0,1.0,7.883658952402039e-44,0.0,1.141993864441894e-75,-64.99427,9.995257,0.0,0.18052653248317072,0.0,0.0,-1.000088900581841e-12
1673,25,0,1,0,0,0,0,0,0,1,0,0,0,1673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.92325697314453,1,0.0,1.0,7.240513799143778e-45,0.0,2.2063960031286117e-73,immotile,0.0,1.0,7.240513799143778e-45,0.0,2.2063960031286117e-73,-59.715263,25.123459,0.0,0.17598191725148776,0.0,0.0,-1.000088900581841e-12
1674,17,0,1,0,0,1,0,0,1,0,0,0,0,1674,26.01,9.59,13.16,11.84,63.16,80.94,32.13,36.86,107.86249120715009,4,2.6491196889247422e-46,0.0,6.162203321419756e-07,0.0,0.9999993837796681,erratic,2.6491196889247422e-46,0.0,6.162203321419756e-07,0.0,0.9999993837796681,-11.014952,33.833412,0.39721686500783515,0.6305473002298089,2.6491196889247422e-46,0.46586302103361993,9.427960150523192e-06
1675,16,0,1,0,0,0,0,0,0,1,0,0,0,1675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.20954651789551,1,0.0,1.0,9.29054955597012e-43,0.0,1.9805805465078778e-82,immotile,0.0,1.0,9.29054955597012e-43,0.0,1.9805805465078778e-82,-47.1428,-32.522312,0.0,0.19064217946145803,0.0,0.0,-1.000088900581841e-12
1676,15,0,1,0,0,0,0,0,0,1,0,0,0,1676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.8735601435249,1,0.0,1.0,5.576078728264128e-43,0.0,1.830513745855512e-79,immotile,0.0,1.0,5.576078728264128e-43,0.0,1.830513745855512e-79,-51.647938,-25.839626,0.0,0.18661839624362436,0.0,0.0,-1.000088900581841e-12
1677,14,0,1,0,0,0,0,0,0,1,0,0,0,1677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.12505372233625,1,0.0,1.0,1.2496286685227578e-44,0.0,8.315148486208332e-74,immotile,0.0,1.0,1.2496286685227578e-44,0.0,8.315148486208332e-74,-61.274223,23.683468,0.0,0.1768990520331719,0.0,0.0,-1.000088900581841e-12
1678,13,0,1,0,0,0,0,0,0,1,1,0,0,1678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.97571186753125,1,0.0,1.0,1.316685995282666e-43,0.0,2.2607586363595568e-76,immotile,0.0,1.0,1.316685995282666e-43,0.0,2.2607586363595568e-76,-64.37581,2.1261282,0.0,0.18176442153101377,0.0,0.0,-1.000088900581841e-12
1679,12,0,1,0,0,0,0,0,0,1,0,0,0,1679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.4186801177883,1,0.0,1.0,2.92756010492033e-43,0.0,8.926221073740535e-78,immotile,0.0,1.0,2.92756010492033e-43,0.0,8.926221073740535e-78,-58.82007,-13.877003,0.0,0.1840721143132481,0.0,0.0,-1.000088900581841e-12
1680,11,0,1,0,0,0,0,0,0,1,0,0,0,1680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.00907418364457,1,0.0,1.0,3.599202312069761e-44,0.0,8.92653805752611e-75,immotile,0.0,1.0,3.599202312069761e-44,0.0,8.92653805752611e-75,-63.227093,17.584274,0.0,0.17885878052342244,0.0,0.0,-1.000088900581841e-12
1681,10,0,1,0,0,0,0,0,0,1,0,0,0,1681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.5400092023929,1,0.0,1.0,1.355318440996669e-44,0.0,7.126937007092038e-74,immotile,0.0,1.0,1.355318440996669e-44,0.0,7.126937007092038e-74,-61.455315,23.059566,0.0,0.17704032005982626,0.0,0.0,-1.000088900581841e-12
1682,9,0,1,0,0,0,0,0,0,1,1,0,0,1682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.00372585851487,1,0.0,1.0,7.16006225240054e-44,0.0,1.505832530318238e-75,immotile,0.0,1.0,7.16006225240054e-44,0.0,1.505832530318238e-75,-64.84332,11.249991,0.0,0.1803088645398408,0.0,0.0,-1.000088900581841e-12
1683,8,0,1,0,0,0,0,0,0,1,1,0,0,1683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.2925027333391,1,0.0,1.0,5.900468848610684e-45,0.0,3.1032358508225104e-73,immotile,0.0,1.0,5.900468848610684e-45,0.0,3.1032358508225104e-73,-60.318676,26.18134,0.0,0.17565129173504632,0.0,0.0,-1.000088900581841e-12
1684,7,0,1,0,0,0,0,0,0,1,1,0,0,1684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.77968269650223,1,0.0,1.0,1.9177059001184816e-43,0.0,5.659780447357034e-77,immotile,0.0,1.0,1.9177059001184816e-43,0.0,5.659780447357034e-77,-61.662785,-4.3697395,0.0,0.1827776175196416,0.0,0.0,-1.000088900581841e-12
1685,6,0,1,0,0,0,0,0,0,1,0,0,0,1685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.769632141856455,1,0.0,1.0,8.35858854554124e-43,0.0,1.03044542242263e-85,immotile,0.0,1.0,8.35858854554124e-43,0.0,1.03044542242263e-85,-45.385742,-34.563545,0.0,0.19461185045759719,0.0,0.0,-1.000088900581841e-12
1686,5,0,1,0,0,0,0,0,0,1,0,0,0,1686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.14661930335593,1,0.0,1.0,3.5395968655173334e-44,0.0,9.286026674812593e-75,immotile,0.0,1.0,3.5395968655173334e-44,0.0,9.286026674812593e-75,-62.63913,17.594513,0.0,0.17882556813192885,0.0,0.0,-1.000088900581841e-12
1687,4,0,1,0,0,0,0,0,0,1,0,0,0,1687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.58423674389974,1,0.0,1.0,1.0217232152216684e-43,0.0,5.205777723628735e-76,immotile,0.0,1.0,1.0217232152216684e-43,0.0,5.205777723628735e-76,-64.37,6.2581887,0.0,0.18113455294973213,0.0,0.0,-1.000088900581841e-12
1688,3,0,1,0,0,0,0,0,0,1,0,0,0,1688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.7806619843553,1,0.0,1.0,3.7606465054426245e-43,0.0,2.4255288787001034e-78,immotile,0.0,1.0,3.7606465054426245e-43,0.0,2.4255288787001034e-78,-55.39171,-18.442743,0.0,0.18495056992666453,0.0,0.0,-1.000088900581841e-12
1689,2,0,1,0,0,0,0,0,0,1,0,0,0,1689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.47247505423863,1,0.0,1.0,1.3802911029230326e-43,0.0,1.920183567008529e-76,immotile,0.0,1.0,1.3802911029230326e-43,0.0,1.920183567008529e-76,-64.29783,1.0480785,0.0,0.1818859358245936,0.0,0.0,-1.000088900581841e-12
1690,1,0,1,0,0,0,0,0,0,1,0,0,0,1690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.84482440714865,1,0.0,1.0,1.2120421465995055e-43,0.0,2.9918315728235506e-76,immotile,0.0,1.0,1.2120421465995055e-43,0.0,2.9918315728235506e-76,-63.863842,3.4772084,0.0,0.1815545608978022,0.0,0.0,-1.000088900581841e-12
1691,10,0,1,0,0,0,0,0,0,1,0,0,0,1691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.99034485334556,1,0.0,1.0,4.207822042203782e-43,0.0,1.2587746591359366e-78,immotile,0.0,1.0,4.207822042203782e-43,0.0,1.2587746591359366e-78,-54.915916,-21.038498,0.0,0.18538286962277603,0.0,0.0,-1.000088900581841e-12
1692,8,0,1,0,0,1,0,0,1,0,0,0,1,1692,14.11,12.08,0.48,62.32,29.92,19.38,72.78,85.63,72.35527168759005,2,3.1356675556060156e-64,0.0,1.0,1.3456982023205519e-52,0.0,non_progressive,3.1356675556060156e-64,0.0,1.0,1.3456982023205519e-52,0.0,-21.065529,-18.77609,0.829865734787218,0.27192035614397897,1.3456982023236875e-52,0.0,-1.000088900581841e-12
1693,7,0,1,0,0,0,0,0,0,1,0,0,0,1693,12.22,3.78,0.73,24.2,39.2,15.63,78.17,30.96,52.70428052939093,2,0.0,0.0,1.0,0.0,8.24126888466801e-85,non_progressive,0.0,0.0,1.0,0.0,8.24126888466801e-85,-19.129938,26.132462,0.583647497418716,0.22573686381660166,0.0,0.0,-1.000088900581841e-12
1694,6,0,1,0,0,0,0,0,0,1,0,0,0,1694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.44223143498068,1,0.0,1.0,2.661920246649333e-44,0.0,1.7796564591282247e-74,immotile,0.0,1.0,2.661920246649333e-44,0.0,1.7796564591282247e-74,-62.397816,19.646711,0.0,0.17827125716115041,0.0,0.0,-1.000088900581841e-12
1695,5,0,1,0,0,0,0,0,0,1,0,0,0,1695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.46941876008988,1,0.0,1.0,1.6560776665786024e-43,0.0,9.949230331116839e-77,immotile,0.0,1.0,1.6560776665786024e-43,0.0,9.949230331116839e-77,-63.217335,-1.9435226,0.0,0.18236960467423832,0.0,0.0,-1.000088900581841e-12
1696,4,0,1,0,0,0,0,0,0,1,0,0,0,1696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.45565502787402,1,0.0,1.0,2.5118305102621056e-43,0.0,1.819279322050048e-77,immotile,0.0,1.0,2.5118305102621056e-43,0.0,1.819279322050048e-77,-59.449394,-9.982285,0.0,0.1835802552904167,0.0,0.0,-1.000088900581841e-12
1697,3,0,1,0,0,0,0,0,0,1,0,0,0,1697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.31710448093878,1,0.0,1.0,3.631072317292155e-43,0.0,2.9467234103269456e-78,immotile,0.0,1.0,3.631072317292155e-43,0.0,2.9467234103269456e-78,-56.321835,-17.90199,0.0,0.1848210376084861,0.0,0.0,-1.000088900581841e-12
1698,2,0,1,0,0,0,0,0,0,1,0,0,0,1698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.74991360209383,1,0.0,1.0,4.269459152312529e-43,0.0,1.151785909128477e-78,immotile,0.0,1.0,4.269459152312529e-43,0.0,1.151785909128477e-78,-54.315254,-21.117697,0.0,0.18544092545827665,0.0,0.0,-1.000088900581841e-12
1699,1,0,1,0,0,0,0,0,0,1,0,0,0,1699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.11196703111457,1,0.0,1.0,4.176776689358557e-43,0.0,1.3165362649049379e-78,immotile,0.0,1.0,4.176776689358557e-43,0.0,1.3165362649049379e-78,-54.91054,-20.65707,0.0,0.1853535020713075,0.0,0.0,-1.000088900581841e-12
1700,11,0,1,0,0,0,0,0,0,1,0,0,0,1700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0120217641755,1,0.0,1.0,1.5777425002841377e-43,0.0,1.1903191034102141e-76,immotile,0.0,1.0,1.5777425002841377e-43,0.0,1.1903191034102141e-76,-62.58721,-0.94599456,0.0,0.18223858480646601,0.0,0.0,-1.000088900581841e-12
1701,10,0,1,0,0,0,0,0,0,1,0,0,0,1701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.33887874841083,1,0.0,1.0,2.534618426607385e-43,0.0,1.747105411023748e-77,immotile,0.0,1.0,2.534618426607385e-43,0.0,1.747105411023748e-77,-60.212196,-10.50631,0.0,0.18360845272496645,0.0,0.0,-1.000088900581841e-12
1702,9,0,1,0,0,0,0,0,0,1,0,0,0,1702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.40151436589363,1,0.0,1.0,4.3593791264122306e-43,0.0,1.0123661129498347e-78,immotile,0.0,1.0,4.3593791264122306e-43,0.0,1.0123661129498347e-78,-54.41331,-21.686972,0.0,0.18552505182970327,0.0,0.0,-1.000088900581841e-12
